time_s,scheduled_time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,valid
299.852864,299.852033,-6382.320312,2.579868,1.124287,-0.000001065,-0.000284314,-3.140767097,1
299.902389,299.902033,-6382.750000,2.579668,1.124409,-0.000001065,-0.000284314,-3.141126633,1
299.952919,299.952033,-6383.608398,2.579722,1.124765,0.000454067,0.002213001,3.140937805,1
300.001951,300.002033,-6384.038086,2.580179,1.124931,-0.000386691,0.001813054,3.140578032,1
300.052982,300.052033,-6384.898438,2.581397,1.125016,-0.000004261,-0.000016332,3.140127182,1
300.102069,300.102033,-6385.328613,2.581992,1.125140,-0.000000533,0.000074625,3.140207052,1
300.153110,300.152033,-6386.188477,2.583055,1.119588,0.000161262,-0.001977920,3.140591621,1
300.202108,300.202033,-6386.618652,2.583375,1.120085,-0.000426106,-0.001710057,3.140819550,1
300.251771,300.252033,-6387.478516,2.583597,1.125069,0.000001192,0.000283957,-3.141464472,1
300.301996,300.302033,-6387.908691,2.583398,1.124947,0.000001286,0.000283957,-3.141130924,1
300.353034,300.352033,-6388.768555,2.582524,1.124703,0.000001499,0.000283957,-3.140381336,1
300.402061,300.402033,-6389.198730,2.581891,1.124581,0.000001573,0.000283957,-3.140120268,1
300.453104,300.452033,-6390.059082,2.580564,1.124336,0.000001591,0.000283957,-3.140056849,1
300.502125,300.502033,-6390.489746,2.579960,1.124214,0.000001553,0.000283957,-3.140190363,1
300.553222,300.552033,-6391.351074,2.579074,1.123968,0.000001403,0.000283957,-3.140718937,1
300.602272,300.602033,-6391.781250,2.578926,1.123846,0.000001253,0.000283957,-3.141249418,1
300.652353,300.652033,-6392.641113,2.579415,1.123600,0.000000924,0.000283957,3.140778065,1
300.702345,300.702033,-6393.071289,2.579898,1.123478,0.000000836,0.000283957,3.140468597,1
300.752928,300.752033,-6393.932129,2.581166,1.123233,0.000000704,0.000283957,3.140004396,1
300.801938,300.802033,-6394.362793,2.581920,1.123111,0.000000658,0.000283957,3.139841557,1
300.852927,300.852033,-6395.224121,2.583347,1.122865,0.000000709,0.000283957,3.140022278,1
300.901934,300.902033,-6395.654785,2.583976,1.122742,0.000000740,0.000283957,3.140129805,1
300.952960,300.952033,-6396.514160,2.585151,1.122596,-0.000412790,0.000530600,3.140400648,1
301.002015,301.002033,-6396.945312,2.585638,1.122357,-0.000039415,-0.001012325,3.140464067,1
301.053039,301.052033,-6397.806641,2.586435,1.122140,-0.000000533,-0.001079321,3.140773773,1
301.102063,301.102033,-6398.237305,2.586693,1.122018,-0.000000533,-0.001079321,3.140992165,1
301.152080,301.152033,-6399.098145,2.586887,1.121124,-0.000570982,-0.001478433,-3.141570330,1
301.202067,301.202033,-6399.528809,2.586773,1.125037,0.000031659,0.000207186,-3.141322136,1
301.253075,301.252033,-6400.389648,2.586399,1.124933,-0.000001065,0.000285029,-3.141187668,1
301.302091,301.302033,-6400.820312,2.586279,1.124810,-0.000001065,0.000285029,-3.141321182,1
301.352721,301.352033,-6401.681641,2.585986,1.124565,-0.000001065,0.000285029,-3.141172647,1
301.402284,301.402033,-6402.112305,2.585685,1.124442,-0.000001065,0.000285029,-3.140899420,1
301.453367,301.452033,-6402.973633,2.584737,1.124197,-0.000001065,0.000285029,-3.140386820,1
301.501862,301.502033,-6403.404297,2.584121,1.124074,-0.000001065,0.000285029,-3.140168428,1
301.552852,301.552033,-6404.264160,2.582687,1.123829,-0.000001065,0.000285029,-3.139916897,1
301.602381,301.602033,-6404.694336,2.582017,1.123706,-0.000001065,0.000285029,-3.140041113,1
301.652864,301.652033,-6405.554199,2.581075,1.123461,-0.000001065,0.000285029,-3.140689611,1
301.703355,301.702033,-6405.984375,2.580817,1.123338,-0.000001065,0.000285029,-3.140996695,1
301.752870,301.752033,-6406.845703,2.580712,1.123093,-0.000001065,0.000285029,3.141571522,1
301.801884,301.802033,-6407.275391,2.580814,1.122970,-0.000001065,0.000285029,3.141348600,1
301.852877,301.852033,-6408.135254,2.581165,1.122725,-0.000001065,0.000285029,3.141195297,1
301.901886,301.902033,-6408.564941,2.581432,1.122685,-0.000032491,0.003102660,3.140990973,1
301.952909,301.952033,-6409.424805,2.582272,1.122353,0.000001083,-0.001034856,3.140558243,1
302.001938,302.002033,-6409.854980,2.582761,1.122244,0.000002648,-0.001075387,3.140443802,1
302.052934,302.052033,-6410.714355,2.584008,1.122001,0.000000215,-0.001077056,3.140033960,1
302.101926,302.102033,-6411.144043,2.584724,1.114415,0.000015835,-0.003943920,3.139879465,1
302.152187,302.152033,-6412.004395,2.586385,1.125142,0.000025148,0.000282288,3.139623165,1
302.202201,302.202033,-6412.434082,2.587225,1.125033,0.000000000,0.000285506,3.139642477,1
302.252272,302.252033,-6413.294434,2.588594,1.124788,0.000000133,0.000285506,3.140109301,1
302.302324,302.302033,-6413.724121,2.589178,1.124665,0.000000170,0.000285506,3.140236616,1
302.352931,302.352033,-6414.584961,2.590158,1.124419,0.000000255,0.000285506,3.140533209,1
302.401968,302.402033,-6415.015625,2.590483,1.124296,0.000000341,0.000285506,3.140837431,1
302.452990,302.452033,-6415.875488,2.590590,1.124051,0.000000573,0.000285506,-3.141536236,1
302.502012,302.502033,-6416.305664,2.590484,1.123928,0.000000627,0.000285506,-3.141345263,1
302.553029,302.552033,-6417.165527,2.589900,1.123682,0.000000791,0.000285506,-3.140772581,1
302.602042,302.602033,-6417.596191,2.589445,1.123559,0.000000859,0.000285506,-3.140534878,1
302.651916,302.652033,-6418.457520,2.588355,1.123314,0.000000933,0.000285506,-3.140275240,1
302.702886,302.702033,-6418.888184,2.587713,1.123191,0.000000982,0.000285506,-3.140100718,1
302.752942,302.752033,-6419.749023,2.586073,1.122945,0.000001153,0.000285506,-3.139503956,1
302.801953,302.802033,-6420.179688,2.584979,1.122822,0.000001282,0.000285506,-3.139050484,1
302.853096,302.852033,-6421.040527,2.582603,1.122724,-0.000178432,0.002554536,-3.138839006,1
302.902964,302.902033,-6421.469727,2.581572,1.122371,-0.000095874,-0.000805259,-3.139134884,1
302.952926,302.952033,-6422.330078,2.579934,1.122218,0.000000758,-0.001078129,-3.139849424,1
303.002023,303.002033,-6422.759766,2.579317,1.122096,0.000001089,-0.001078129,-3.140156746,1
303.051595,303.052033,-6423.619629,2.578675,1.115946,-0.000057524,-0.003351450,-3.141165257,1
303.102067,303.102033,-6424.049805,2.578707,1.124513,-0.000524110,-0.000102043,3.141523123,1
303.152090,303.152033,-6424.909668,2.579033,1.125010,0.000000953,0.000286102,3.141101122,1
303.202089,303.202033,-6425.339844,2.579324,1.124887,0.000000899,0.000286102,3.140914440,1
303.253025,303.252033,-6426.198730,2.579998,1.124641,0.000000856,0.000286102,3.140761375,1
303.302059,303.302033,-6426.627930,2.580331,1.124519,0.000000871,0.000286102,3.140816927,1
303.352086,303.352033,-6427.486816,2.580950,1.124273,0.000000905,0.000286102,3.140935898,1
303.402075,303.402033,-6427.916016,2.581112,1.124150,0.000000985,0.000286102,3.141215324,1
303.453086,303.452033,-6428.774902,2.581379,1.123904,0.000001010,0.000286102,3.141300678,1
303.502105,303.502033,-6429.204102,2.581431,1.123781,0.000001059,0.000286102,3.141473055,1
303.553184,303.552033,-6430.062988,2.581236,1.123536,0.000001169,0.000286102,-3.141326666,1
303.602216,303.602033,-6430.492188,2.581081,1.123414,0.000001196,0.000286102,-3.141233444,1
303.651893,303.652033,-6431.352539,2.580718,1.123168,0.000001199,0.000286102,-3.141223192,1
303.701875,303.702033,-6431.781738,2.580692,1.123045,0.000001111,0.000286102,-3.141531467,1
303.752940,303.752033,-6432.640625,2.580782,1.122800,0.000001065,0.000286102,3.141495228,1
303.801955,303.802033,-6433.069824,2.580884,1.122677,0.000001026,0.000286102,3.141356707,1
303.853034,303.852033,-6433.929199,2.580957,1.122335,0.000004463,-0.000966072,3.141554356,1
303.902058,303.902033,-6434.358398,2.580971,1.122300,-0.000000533,-0.001076937,3.141558647,1
303.952303,303.952033,-6435.218750,2.581073,1.122054,-0.000000533,-0.001076937,3.141415358,1
304.003342,304.002033,-6435.648438,2.581117,1.121950,-0.000000533,-0.001076937,3.141489506,1
304.052965,304.052033,-6436.507812,2.581084,1.124935,-0.000086286,0.000161886,-3.141508579,1
304.102402,304.102033,-6436.937988,2.580981,1.125099,-0.000018642,0.000283360,-3.141353846,1
304.152902,304.152033,-6437.797852,2.580337,1.124864,0.000000643,0.000286102,-3.140641928,1
304.201903,304.202033,-6438.227539,2.579732,1.124740,0.000000773,0.000286102,-3.140187263,1
304.252912,304.252033,-6439.085938,2.578405,1.124495,0.000000811,0.000286102,-3.140052080,1
304.301930,304.302033,-6439.515625,2.577864,1.124372,0.000000731,0.000286102,-3.140331984,1
304.352931,304.352033,-6440.374023,2.577291,1.124126,0.000000517,0.000286102,-3.141081572,1
304.401944,304.402033,-6440.803711,2.577129,1.124003,0.000000479,0.000286102,-3.141215324,1
304.452961,304.452033,-6441.662598,2.577147,1.123758,0.000000320,0.000286102,3.141416788,1
304.502949,304.502033,-6442.092285,2.577378,1.123635,0.000000216,0.000286102,3.141053677,1
304.552015,304.552033,-6442.952148,2.578268,1.123388,0.000000040,0.000286102,3.140435219,1
304.602001,304.602033,-6443.382324,2.578804,1.123265,0.000000014,0.000286102,3.140344381,1
304.652094,304.652033,-6444.242188,2.579773,1.123019,0.000000061,0.000286102,3.140508413,1
304.702084,304.702033,-6444.672363,2.580194,1.122896,0.000000091,0.000286102,3.140614271,1
304.752340,304.752033,-6445.531738,2.580848,1.122599,-0.000015979,0.000781417,3.140933037,1
304.801885,304.802033,-6445.962402,2.580978,1.122514,0.000000086,0.000235438,3.141289234,1
304.852296,304.852033,-6446.822266,2.580872,1.122280,0.000000658,0.000027180,-3.141330242,1
304.902226,304.902033,-6447.252441,2.580625,1.122158,0.000000984,-0.000067949,-3.141019344,1
304.953313,304.952033,-6448.112793,2.579700,1.121362,0.000039966,-0.000466704,-3.140337229,1
305.003350,305.002033,-6448.543457,2.579057,1.121947,0.000005665,-0.000293374,-3.140093088,1
305.052882,305.052033,-6449.404785,2.577724,1.122211,-0.000001065,-0.000286698,-3.140064478,1
305.102399,305.102033,-6449.835449,2.577102,1.122334,-0.000001065,-0.000286698,-3.140145540,1
305.151931,305.152033,-6450.696289,2.576145,1.122581,-0.000001065,-0.000286698,-3.140666723,1
305.201920,305.202033,-6451.125977,2.575860,1.122704,-0.000001065,-0.000286698,-3.140928507,1
305.252895,305.252033,-6451.986328,2.575524,1.122950,-0.000001065,-0.000286698,-3.141329050,1
305.301898,305.302033,-6452.416016,2.575553,1.123074,-0.000001065,-0.000286698,3.141524792,1
305.352887,305.352033,-6453.275879,2.576169,1.123320,-0.000001065,-0.000286698,3.140710592,1
305.401884,305.402033,-6453.705566,2.576511,1.123443,-0.000001065,-0.000286698,3.140795469,1
305.452893,305.452033,-6454.564453,2.576735,1.123688,-0.000001065,-0.000286698,3.141499519,1
305.502378,305.502033,-6454.993164,2.576769,1.123811,-0.000001065,-0.000286698,3.141513348,1
305.552907,305.552033,-6455.850586,2.576512,1.124057,-0.000001065,-0.000286698,-3.141078711,1
305.601907,305.602033,-6456.279297,2.576124,1.124180,-0.000001065,-0.000286698,-3.140686512,1
305.652896,305.652033,-6457.137207,2.575298,1.124425,-0.000001065,-0.000286698,-3.140648603,1
305.701919,305.702033,-6457.566895,2.574892,1.124548,-0.000001065,-0.000286698,-3.140648603,1
305.752922,305.752033,-6458.425293,2.574123,1.124805,-0.000184291,0.001072049,-3.140749693,1
305.802404,305.802033,-6458.854980,2.573841,1.124897,-0.000011718,-0.000045180,-3.140935183,1
305.852916,305.852033,-6459.714355,2.573537,1.125162,0.000000704,0.000092745,-3.141325235,1
305.901927,305.902033,-6460.144043,2.573480,1.125284,0.000000908,0.000187397,-3.141460180,1
305.952979,305.952033,-6461.004395,2.573663,1.121855,-0.000539556,-0.001161575,3.141347408,1
306.002981,306.002033,-6461.434082,2.573950,1.125052,0.000019786,0.000222683,3.140939474,1
306.052052,306.052033,-6462.293457,2.574787,1.124923,-0.000001598,0.000287175,3.140599728,1
306.102025,306.102033,-6462.723145,2.575331,1.124799,-0.000001598,0.000287175,3.140325308,1
306.153023,306.152033,-6463.581543,2.576885,1.124553,-0.000001598,0.000287175,3.139664412,1
306.202029,306.202033,-6464.011230,2.577742,1.124429,-0.000001598,0.000287175,3.139595270,1
306.252075,306.252033,-6464.869629,2.579307,1.124183,-0.000001598,0.000287175,3.139906168,1
306.302030,306.302033,-6465.299316,2.579842,1.124060,-0.000001598,0.000287175,3.140346766,1
306.353005,306.352033,-6466.158203,2.580388,1.123813,-0.000001598,0.000287175,3.141117334,1
306.402019,306.402033,-6466.587891,2.580493,1.123690,-0.000001598,0.000287175,3.141347647,1
306.453003,306.452033,-6467.447754,2.580344,1.123443,-0.000001598,0.000287175,-3.141270638,1
306.502027,306.502033,-6467.877441,2.580184,1.123319,-0.000001598,0.000287175,-3.141219854,1
306.553072,306.552033,-6468.736328,2.579588,1.123073,-0.000001598,0.000287175,-3.140753031,1
306.602072,306.602033,-6469.165527,2.579126,1.122949,-0.000001598,0.000287175,-3.140516996,1
306.653062,306.652033,-6470.025391,2.577959,1.122702,-0.000001598,0.000287175,-3.140147686,1
306.702069,306.702033,-6470.455566,2.577274,1.122762,-0.000239684,0.002644539,-3.139963388,1
306.753101,306.752033,-6471.314453,2.576110,1.122338,-0.000006392,-0.001067042,-3.140432358,1
306.802065,306.802033,-6471.743652,2.575792,1.122221,0.000000000,-0.001077056,-3.140852213,1
306.853046,306.852033,-6472.602539,2.575479,1.121975,0.000000573,-0.001077056,-3.141384602,1
306.902069,306.902033,-6473.031738,2.575472,1.115930,0.000022967,-0.003352284,-3.141589403,1
306.953085,306.952033,-6473.891113,2.575682,1.125113,0.000019960,0.000266790,3.141268492,1
307.002150,307.002033,-6474.321289,2.575886,1.125009,0.000008332,0.000285506,3.141117334,1
307.053164,307.052033,-6475.181152,2.576450,1.124762,-0.000001065,0.000287175,3.140908957,1
307.102207,307.102033,-6475.611328,2.576735,1.124639,-0.000001065,0.000287175,3.140925407,1
307.153232,307.152033,-6476.471191,2.577227,1.124392,-0.000001065,0.000287175,3.141081095,1
307.202314,307.202033,-6476.900879,2.577440,1.124269,-0.000001065,0.000287175,3.141094685,1
307.251874,307.252033,-6477.761719,2.577991,1.124021,-0.000001065,0.000287175,3.140920162,1
307.302370,307.302033,-6478.192383,2.578264,1.123897,-0.000001065,0.000287175,3.140960217,1
307.352363,307.352033,-6479.053223,2.578903,1.123650,-0.000001065,0.000287175,3.140814543,1
307.403345,307.402033,-6479.482910,2.579206,1.123526,-0.000001065,0.000287175,3.140885592,1
307.452370,307.452033,-6480.343750,2.579773,1.123279,-0.000001065,0.000287175,3.140947104,1
307.503346,307.502033,-6480.774414,2.580063,1.123155,-0.000001065,0.000287175,3.140914679,1
307.552392,307.552033,-6481.634766,2.580505,1.122908,-0.000001065,0.000287175,3.141169786,1
307.603352,307.602033,-6482.064941,2.580675,1.122784,-0.000001065,0.000287175,3.141193151,1
307.652842,307.652033,-6482.924805,2.580765,1.122621,-0.000151268,0.001395583,-3.141537189,1
307.703371,307.702033,-6483.354980,2.580550,1.122399,-0.000007989,-0.001054883,-3.141099691,1
307.752843,307.752033,-6484.214355,2.579773,1.122177,-0.000000533,-0.001075983,-3.140691757,1
307.803441,307.802033,-6484.643555,2.579381,1.122054,-0.000000533,-0.001075983,-3.140685320,1
307.852435,307.852033,-6485.502441,2.578706,1.118694,-0.000237554,-0.002327085,-3.140912533,1
307.901865,307.902033,-6485.931641,2.578571,1.124989,-0.000001598,0.000162363,-3.141282558,1
307.953843,307.952033,-6486.790527,2.578544,1.124965,-0.000001065,0.000287652,-3.141529799,1
308.001955,308.002033,-6487.219727,2.578458,1.124842,-0.000001065,0.000287652,-3.141397715,1
308.052955,308.052033,-6488.080078,2.578299,1.124595,-0.000001065,0.000287652,-3.141492844,1
308.102912,308.102033,-6488.509277,2.578374,1.124471,-0.000001065,0.000287652,3.141411543,1
308.152917,308.152033,-6489.368164,2.578619,1.124224,-0.000001065,0.000287652,3.141247034,1
308.201936,308.202033,-6489.797363,2.578826,1.124101,-0.000001065,0.000287652,3.141102552,1
308.252945,308.252033,-6490.656250,2.579552,1.123853,-0.000001065,0.000287652,3.140641928,1
308.301934,308.302033,-6491.085449,2.579955,1.123730,-0.000001065,0.000287652,3.140646935,1
308.352921,308.352033,-6491.944824,2.580583,1.123483,-0.000001065,0.000287652,3.140985966,1
308.401947,308.402033,-6492.374023,2.580655,1.123359,-0.000001065,0.000287652,3.141418457,1
308.452925,308.452033,-6493.233398,2.580393,1.123112,-0.000001065,0.000287652,-3.141212940,1
308.502939,308.502033,-6493.663574,2.580184,1.122988,-0.000001065,0.000287652,-3.141114950,1
308.552940,308.552033,-6494.523438,2.579510,1.122740,-0.000001065,0.000287652,-3.140720367,1
308.601967,308.602033,-6494.953613,2.579089,1.122691,-0.000032491,0.002069831,-3.140594006,1
308.652945,308.652033,-6495.814453,2.578114,1.122365,0.000005950,0.000096440,-3.140414238,1
308.701985,308.702033,-6496.244141,2.577590,1.122245,0.000001553,-0.000002146,-3.140384912,1
308.752589,308.752033,-6497.104004,2.576604,1.122000,0.000001025,-0.000193238,-3.140476465,1
308.802294,308.802033,-6497.534180,2.576074,1.116610,-0.000045274,-0.002314210,-3.140598536,1
308.852391,308.852033,-6498.395020,2.575375,1.122121,-0.000015446,-0.000293255,-3.140883207,1
308.901881,308.902033,-6498.825684,2.575201,1.122252,0.000000176,-0.000287890,-3.141185522,1
308.952931,308.952033,-6499.685547,2.575326,1.122500,0.000000378,-0.000287890,3.141297579,1
309.001997,309.002033,-6500.115723,2.575578,1.122624,0.000000462,-0.000287890,3.141005754,1
309.052074,309.052033,-6500.975586,2.576520,1.122872,0.000000643,-0.000287890,3.140379190,1
309.102041,309.102033,-6501.405273,2.577083,1.122996,0.000000670,-0.000287890,3.140284777,1
309.152096,309.152033,-6502.265625,2.578419,1.123243,0.000000761,-0.000287890,3.139967918,1
309.202285,309.202033,-6502.695312,2.579173,1.123367,0.000000797,-0.000287890,3.139841080,1
309.252146,309.252033,-6503.556641,2.580760,1.123615,0.000000817,-0.000287890,3.139774561,1
309.302170,309.302033,-6503.986816,2.581490,1.123739,0.000000781,-0.000287890,3.139897108,1
309.352249,309.352033,-6504.846680,2.582878,1.123987,0.000000733,-0.000287890,3.140063524,1
309.402283,309.402033,-6505.276855,2.583411,1.124110,0.000000651,-0.000287890,3.140351295,1
309.452223,309.452033,-6506.137207,2.584162,1.124358,0.000000507,-0.000287890,3.140848875,1
309.501313,309.502033,-6506.567383,2.584300,1.124482,0.000000386,-0.000287890,3.141270638,1
309.552367,309.552033,-6507.427246,2.583870,1.125183,-0.000537426,0.002950668,-3.141095638,1
309.602366,309.602033,-6507.857910,2.583481,1.124850,-0.000102265,0.000005841,-3.140701771,1
309.652895,309.652033,-6508.719238,2.582257,1.125100,-0.000001065,0.000046372,-3.140002966,1
309.702868,309.702033,-6509.149902,2.581479,1.125223,-0.000001598,0.000141740,-3.139786005,1
309.752934,309.752033,-6510.011230,2.579841,1.117202,-0.000373375,-0.002874017,-3.139669895,1
309.801963,309.802033,-6510.440918,2.578983,1.124932,-0.000017577,0.000145912,-3.139590979,1
309.852968,309.852033,-6511.301270,2.577697,1.124981,0.000000131,0.000288725,-3.140366316,1
309.902991,309.902033,-6511.730469,2.577462,1.124857,0.000000000,0.000288725,-3.141045332,1
309.953043,309.952033,-6512.590332,2.577838,1.124608,0.000000000,0.000288725,3.140848875,1
310.003098,310.002033,-6513.020508,2.578321,1.124484,0.000000000,0.000288725,3.140467644,1
310.053195,310.052033,-6513.879883,2.579635,1.124236,0.000000000,0.000288725,3.139834642,1
310.102877,310.102033,-6514.309082,2.580437,1.124112,0.000000000,0.000288725,3.139723539,1
310.152928,310.152033,-6515.167969,2.581880,1.123865,0.000000081,0.000288725,3.140002728,1
310.202938,310.202033,-6515.597168,2.582530,1.123741,0.000000103,0.000288725,3.140080929,1
310.253003,310.252033,-6516.456543,2.583659,1.123493,0.000000187,0.000288725,3.140369892,1
310.302231,310.302033,-6516.886719,2.584167,1.123369,0.000000199,0.000288725,3.140410185,1
310.352342,310.352033,-6517.745605,2.585382,1.123121,0.000000129,0.000288725,3.140169144,1
310.402389,310.402033,-6518.174805,2.586053,1.122997,0.000000089,0.000288725,3.140030146,1
310.452939,310.452033,-6519.034180,2.587389,1.122748,0.000000100,0.000288725,3.140068054,1
310.502931,310.502033,-6519.463379,2.587915,1.122664,-0.000067644,0.002893805,3.140323877,1
310.552965,310.552033,-6520.322754,2.588555,1.122364,-0.000012783,-0.001018524,3.140968084,1
310.601981,310.602033,-6520.752441,2.588721,1.122262,-0.000001598,-0.001073122,3.141203880,1
310.653020,310.652033,-6521.611328,2.588905,1.122015,0.000000000,-0.001075745,3.141427755,1
310.702020,310.702033,-6522.040527,2.588995,1.116277,-0.000010653,-0.003231645,3.141563177,1
310.753059,310.752033,-6522.898438,2.588515,1.125041,0.000031414,0.000215769,-3.140778542,1
310.802090,310.802033,-6523.328125,2.588032,1.125043,0.000021356,0.000283957,-3.140462160,1
310.853129,310.852033,-6524.186523,2.586517,1.124800,-0.000001065,0.000289202,-3.139533758,1
310.902191,310.902033,-6524.616211,2.585377,1.124676,-0.000001065,0.000289202,-3.138935089,1
310.953283,310.952033,-6525.475098,2.582583,1.124428,-0.000001065,0.000289202,-3.138226748,1
311.003324,311.002033,-6525.904297,2.581122,1.124304,-0.000001065,0.000289202,-3.138192654,1
311.052879,311.052033,-6526.763184,2.578480,1.124055,-0.000001065,0.000289202,-3.138696909,1
311.102878,311.102033,-6527.192383,2.577527,1.123931,-0.000001065,0.000289202,-3.139371634,1
311.151969,311.152033,-6528.050293,2.576617,1.123683,-0.000001065,0.000289202,-3.140866041,1
311.201970,311.202033,-6528.479980,2.576553,1.123559,-0.000001065,0.000289202,-3.141445160,1
311.252030,311.252033,-6529.338379,2.577191,1.123310,-0.000001065,0.000289202,3.140585423,1
311.302025,311.302033,-6529.768066,2.577840,1.123186,-0.000001065,0.000289202,3.140080929,1
311.352130,311.352033,-6530.626953,2.579567,1.122938,-0.000001065,0.000289202,3.139498949,1
311.402886,311.402033,-6531.056641,2.580499,1.122813,-0.000001065,0.000289202,3.139423132,1
311.451979,311.452033,-6531.915527,2.582106,1.122665,-0.000161920,0.002126217,3.139906406,1
311.501982,311.502033,-6532.344238,2.582812,1.122391,-0.000123571,-0.001461267,3.139956951,1
311.553020,311.552033,-6533.203613,2.583747,1.122518,0.000515745,-0.001810551,3.140722752,1
311.602029,311.602033,-6533.632812,2.583981,1.122386,0.000498994,-0.001857400,3.141046762,1
311.652103,311.652033,-6534.491211,2.583987,1.117520,0.000541715,-0.003729939,-3.141336441,1
311.702143,311.702033,-6534.920898,2.583822,1.125958,-0.000700412,-0.000760794,-3.140799046,1
311.753191,311.752033,-6535.780273,2.582740,1.127200,0.000546897,-0.000002980,-3.140210867,1
311.803245,311.802033,-6536.210449,2.582046,1.127200,0.000533553,-0.000000715,-3.139976978,1
311.852374,311.852033,-6537.070312,2.580575,1.127201,0.000533552,-0.000000715,-3.139891386,1
311.902860,311.902033,-6537.500977,2.579863,1.127201,0.000533552,-0.000000715,-3.139939308,1
311.952919,311.952033,-6538.362305,2.578535,1.127202,0.000533552,-0.000000715,-3.140053511,1
312.001999,312.002033,-6538.792480,2.577829,1.127202,0.000533552,-0.000000715,-3.139952183,1
312.053041,312.052033,-6539.652344,2.576575,1.127203,0.000533552,-0.000000596,-3.140241861,1
312.102062,312.102033,-6540.082520,2.576108,1.127203,0.000533552,-0.000000477,-3.140506506,1
312.151705,312.152033,-6540.943848,2.575539,1.127203,0.000533552,-0.000000238,-3.141063690,1
312.203235,312.202033,-6541.374023,2.575457,1.127203,0.000533552,-0.000000119,-3.141402960,1
312.252384,312.252033,-6542.234863,2.575672,1.127203,0.000533552,-0.000000000,3.141213179,1
312.302897,312.302033,-6542.665039,2.576061,1.127203,0.000533552,0.000000596,3.140688181,1
312.351963,312.352033,-6543.524902,2.577498,1.127202,0.000533551,0.000001073,3.139733553,1
312.402926,312.402033,-6543.954102,2.578306,1.127202,0.000533551,0.000001073,3.139709234,1
312.452019,312.452033,-6544.812988,2.579949,1.127637,-0.000146474,0.004223108,3.139615297,1
312.502015,312.502033,-6545.243164,2.580818,1.127806,-0.000775512,0.000792503,3.139681578,1
312.553054,312.552033,-6546.103027,2.582281,1.127199,0.000534897,0.000001073,3.140002251,1
312.603065,312.602033,-6546.533203,2.582805,1.127198,0.000534898,0.000001073,3.140373230,1
312.652189,312.652033,-6547.393555,2.583190,1.117176,0.000514710,-0.003866911,3.141539812,1
312.703244,312.702033,-6547.823730,2.583061,1.125650,-0.000593352,-0.000887155,-3.141269684,1
312.752423,312.752033,-6548.683594,2.582332,1.127200,0.000539294,-0.000001431,-3.140545368,1
312.801887,312.802033,-6549.113770,2.581786,1.127200,0.000539293,-0.000001550,-3.140323877,1
312.852928,312.852033,-6549.973633,2.580716,1.127202,0.000539293,-0.000001550,-3.140354872,1
312.902905,312.902033,-6550.403809,2.580146,1.127201,0.000533317,-0.000000477,-3.140268803,1
312.952973,312.952033,-6551.264160,2.578790,1.127202,0.000533317,-0.000000715,-3.139920473,1
313.002038,313.002033,-6551.694824,2.578047,1.127202,0.000533317,-0.000000715,-3.139865637,1
313.053099,313.052033,-6552.554688,2.576921,1.127202,0.000533317,-0.000000477,-3.140445709,1
313.102129,313.102033,-6552.984375,2.576381,1.127203,0.000533317,-0.000000596,-3.140336752,1
313.153168,313.152033,-6553.842773,2.575201,1.127203,0.000533317,-0.000000715,-3.140252352,1
313.203223,313.202033,-6554.272461,2.574679,1.127203,0.000533317,-0.000000715,-3.140375376,1
313.252389,313.252033,-6555.130859,2.574092,1.127204,0.000533317,-0.000000358,-3.141137600,1
313.301870,313.302033,-6555.560547,2.574020,1.127204,0.000533317,-0.000000238,-3.141425371,1
313.351939,313.352033,-6556.418457,2.573895,1.127204,0.000533317,-0.000000238,-3.141499758,1
313.402907,313.402033,-6556.848145,2.573855,1.127204,0.000533317,-0.000000238,-3.141499758,1
313.452965,313.452033,-6557.706055,2.574015,1.127249,0.000470482,0.002903819,3.141419172,1
313.501981,313.502033,-6558.135254,2.574158,1.127883,-0.000645550,0.003164410,3.141273022,1
313.552044,313.552033,-6558.996094,2.574651,1.127196,0.000543394,0.000005364,3.140918493,1
313.602067,313.602033,-6559.426270,2.575063,1.127202,0.000534217,-0.000000000,3.140636921,1
313.652126,313.652033,-6560.286133,2.576111,1.120146,0.000555910,-0.002708316,3.140177250,1
313.702168,313.702033,-6560.716309,2.576770,1.119405,-0.000709466,-0.003305077,3.140032291,1
313.752263,313.752033,-6561.576172,2.578218,1.127195,0.000576851,0.000000596,3.139949799,1
313.803286,313.802033,-6562.005859,2.578780,1.127202,0.000533585,0.000000596,3.140280008,1
313.852866,313.852033,-6562.866211,2.579318,1.127202,0.000533585,0.000000596,3.141176462,1
313.902859,313.902033,-6563.295410,2.579397,1.127202,0.000533585,0.000000596,3.141406298,1
313.952932,313.952033,-6564.155273,2.579241,1.127202,0.000533585,0.000000596,-3.141326666,1
314.002974,314.002033,-6564.585449,2.579039,1.127203,0.000533585,0.000000596,-3.141124249,1
314.053046,314.052033,-6565.445312,2.578335,1.127202,0.000533585,0.000000596,-3.140662193,1
314.103037,314.102033,-6565.875488,2.577880,1.127203,0.000533585,0.000000596,-3.140538216,1
314.152119,314.152033,-6566.735352,2.576987,1.127203,0.000533585,0.000000596,-3.140596628,1
314.202153,314.202033,-6567.165527,2.576623,1.127203,0.000533584,0.000000596,-3.140749454,1
