session_time_s,obs_duration_s,difference_s,output_timecode,output_bytes
0.002464,0.000000,-0.002464,00:00:00.000,472951
1.013426,0.433000,-0.580426,00:00:00.433,608265
2.017202,1.466000,-0.551202,00:00:01.466,811131
3.024351,2.466000,-0.558351,00:00:02.466,996877
4.038791,3.466000,-0.572791,00:00:03.466,1177867
5.055471,4.499000,-0.556471,00:00:04.499,1355241
6.057303,5.499000,-0.558303,00:00:05.499,1531078
7.061910,6.499000,-0.562910,00:00:06.499,1707078
8.069867,7.499000,-0.570867,00:00:07.499,2000957
9.075656,8.499000,-0.576656,00:00:08.499,2144682
10.090365,9.533000,-0.557365,00:00:09.533,2397258
11.096020,10.533000,-0.563020,00:00:10.533,2585093
12.098895,11.533000,-0.565895,00:00:11.533,2765498
13.101853,12.533000,-0.568853,00:00:12.533,2943903
14.115771,13.566000,-0.549771,00:00:13.566,3126507
15.118730,14.566000,-0.552730,00:00:14.566,3303144
16.121100,15.566000,-0.555100,00:00:15.566,3477580
17.132717,16.566000,-0.566717,00:00:16.566,3651441
18.139246,17.566000,-0.573246,00:00:17.566,3904085
19.142037,18.566000,-0.576037,00:00:18.566,4095006
20.158091,19.599000,-0.559091,00:00:19.599,4285271
21.159959,20.599000,-0.560959,00:00:20.599,4465777
22.161504,21.599000,-0.562504,00:00:21.599,4644531
23.175119,22.599000,-0.576119,00:00:22.599,4820343
24.191071,23.633000,-0.558071,00:00:23.633,5002503
25.206802,24.633000,-0.573802,00:00:24.633,5177576
26.222760,25.666000,-0.556760,00:00:25.666,5430644
27.236911,26.666000,-0.570911,00:00:26.666,5621862
28.249818,27.699000,-0.550818,00:00:27.699,5811283
29.251142,28.699000,-0.552142,00:00:28.699,5991712
30.253992,29.699000,-0.554992,00:00:29.699,6169588
31.255328,30.699000,-0.556328,00:00:30.699,6346306
32.268489,31.699000,-0.569489,00:00:31.699,6523024
33.271935,32.699000,-0.572935,00:00:32.699,6696907
34.275200,33.699000,-0.576200,00:00:33.699,6934138
35.280877,34.699000,-0.581877,00:00:34.699,7132110
36.282026,35.733000,-0.549026,00:00:35.733,7322930
37.286930,36.733000,-0.553930,00:00:36.733,7505370
38.292946,37.733000,-0.559946,00:00:37.733,7685339
39.305472,38.733000,-0.572472,00:00:38.733,7863541
40.308231,39.733000,-0.575231,00:00:39.733,8039958
41.311861,40.733000,-0.578861,00:00:40.733,8215716
42.313969,41.733000,-0.580969,00:00:41.733,8432752
43.317540,42.766000,-0.551540,00:00:42.766,8652004
44.320003,43.766000,-0.554003,00:00:43.766,8839752
45.322416,44.766000,-0.556416,00:00:44.766,9022064
46.335964,45.766000,-0.569964,00:00:45.766,9202248
47.337937,46.766000,-0.571937,00:00:46.766,9379995
48.354416,47.799000,-0.555416,00:00:47.799,9563965
49.360717,48.799000,-0.561717,00:00:48.799,9739154
50.362378,49.799000,-0.563378,00:00:49.799,9911569
51.367965,50.799000,-0.568965,00:00:50.799,10162797
52.369169,51.799000,-0.570169,00:00:51.799,10347793
53.375929,52.799000,-0.576929,00:00:52.799,10602903
54.383539,53.833000,-0.550539,00:00:53.833,10922649
55.386427,54.833000,-0.553427,00:00:54.833,11228303
56.402390,55.833000,-0.569390,00:00:55.833,11611980
57.404751,56.833000,-0.571751,00:00:56.833,12077973
58.413925,57.866000,-0.547925,00:00:57.866,12527890
59.416922,58.866000,-0.550922,00:00:58.866,12929094
60.423507,59.866000,-0.557507,00:00:59.866,13666435
61.431544,60.866000,-0.565544,00:01:00.866,14037731
62.433773,61.866000,-0.567773,00:01:01.866,14444703
63.437267,62.866000,-0.571267,00:01:02.866,14856641
64.445489,63.866000,-0.579489,00:01:03.866,15263050
65.447519,64.866000,-0.581519,00:01:04.866,15531496
66.455338,65.899000,-0.556338,00:01:05.899,15778340
67.460289,66.899000,-0.561289,00:01:06.899,15934599
68.467123,67.899000,-0.568123,00:01:07.899,16080767
69.482489,68.933000,-0.549489,00:01:08.933,16494892
70.491720,69.933000,-0.558720,00:01:09.933,16914943
71.495892,70.933000,-0.562892,00:01:10.933,17333105
72.507426,71.933000,-0.574426,00:01:11.933,17737142
73.512455,72.933000,-0.579455,00:01:12.933,18140273
74.525862,73.966000,-0.559862,00:01:13.966,18607960
75.535046,74.966000,-0.569046,00:01:14.966,19036670
76.549312,75.999000,-0.550312,00:01:15.999,19483198
77.563566,76.999000,-0.564566,00:01:16.999,19909795
78.579081,77.999000,-0.580081,00:01:17.999,20318847
79.582570,79.033000,-0.549570,00:01:19.033,20747600
80.589257,80.033000,-0.556257,00:01:20.033,21167754
81.595407,81.033000,-0.562407,00:01:21.033,21563598
82.597409,82.033000,-0.564409,00:01:22.033,21993540
83.601386,83.033000,-0.568386,00:01:23.033,22411405
84.617155,84.066000,-0.551155,00:01:24.066,22831862
85.633227,85.066000,-0.567227,00:01:25.066,23240934
86.634466,86.066000,-0.568466,00:01:26.066,23651870
87.647183,87.066000,-0.581183,00:01:27.066,24063773
88.660533,88.099000,-0.561533,00:01:28.099,24493936
89.663631,89.099000,-0.564631,00:01:29.099,24911103
90.679082,90.099000,-0.580082,00:01:30.099,25342804
91.695159,91.133000,-0.562159,00:01:31.133,25811354
92.697423,92.133000,-0.564423,00:01:32.133,26217227
93.699018,93.133000,-0.566018,00:01:33.133,26619350
94.703394,94.133000,-0.570394,00:01:34.133,27015021
95.707441,95.133000,-0.574441,00:01:35.133,27404953
96.722111,96.166000,-0.556111,00:01:36.166,27820221
97.727650,97.166000,-0.561650,00:01:37.166,28232665
98.739875,98.166000,-0.573875,00:01:38.166,28638208
99.755022,99.199000,-0.556022,00:01:39.199,29101606
100.757386,100.199000,-0.558386,00:01:40.199,29523070
101.762959,101.199000,-0.563959,00:01:41.199,29949927
102.769155,102.199000,-0.570155,00:01:42.199,30369832
103.775521,103.199000,-0.576521,00:01:43.199,30791609
104.790411,104.233000,-0.557411,00:01:44.233,31220519
105.807178,105.233000,-0.574178,00:01:45.233,31634075
106.810482,106.233000,-0.577482,00:01:46.233,32044525
107.815251,107.266000,-0.549251,00:01:47.266,32503379
108.817995,108.266000,-0.551995,00:01:48.266,32913290
109.823129,109.266000,-0.557129,00:01:49.266,33324705
110.836832,110.266000,-0.570832,00:01:50.266,33741256
111.840278,111.266000,-0.574278,00:01:51.266,34173180
112.849154,112.299000,-0.550154,00:01:52.299,34617790
113.857099,113.299000,-0.558099,00:01:53.299,35024069
114.868375,114.299000,-0.569375,00:01:54.299,35423882
115.877244,115.299000,-0.578244,00:01:55.299,35854173
116.884153,116.333000,-0.551153,00:01:56.333,36291393
117.885229,117.333000,-0.552229,00:01:57.333,36703216
118.890024,118.333000,-0.557024,00:01:58.333,37114963
119.895150,119.333000,-0.562150,00:01:59.333,37526200
120.900305,120.333000,-0.567305,00:02:00.333,37927884
121.910364,121.333000,-0.577364,00:02:01.333,38319287
122.913063,122.333000,-0.580063,00:02:02.333,38707109
123.921501,123.366000,-0.555501,00:02:03.366,39111552
124.923938,124.366000,-0.557938,00:02:04.366,39542005
125.938965,125.366000,-0.572965,00:02:05.366,39937657
126.939995,126.366000,-0.573995,00:02:06.366,40338446
127.955031,127.399000,-0.556031,00:02:07.399,40746787
128.962925,128.399000,-0.563925,00:02:08.399,41155682
129.968180,129.399000,-0.569180,00:02:09.399,41559499
130.973486,130.399000,-0.574486,00:02:10.399,41957861
131.981396,131.399000,-0.582396,00:02:11.399,42344529
132.990023,132.433000,-0.557023,00:02:12.433,42776191
133.993787,133.433000,-0.560787,00:02:13.433,43165723
135.001441,134.433000,-0.568441,00:02:14.433,43557784
136.003541,135.433000,-0.570541,00:02:15.433,43950864
137.008048,136.433000,-0.575048,00:02:16.433,44330463
138.013856,137.433000,-0.580856,00:02:17.433,44706658
139.019213,138.466000,-0.553213,00:02:18.466,45104108
140.025300,139.466000,-0.559300,00:02:19.466,45496588
141.030786,140.466000,-0.564786,00:02:20.466,45920697
142.035128,141.466000,-0.569128,00:02:21.466,46330538
143.036330,142.466000,-0.570330,00:02:22.466,46729267
144.041171,143.466000,-0.575171,00:02:23.466,47128907
145.047362,144.499000,-0.548362,00:02:24.499,47548425
146.062764,145.499000,-0.563764,00:02:25.499,47959528
147.067274,146.499000,-0.568274,00:02:26.499,48373960
148.070846,147.499000,-0.571846,00:02:27.499,48787314
149.073872,148.499000,-0.574872,00:02:28.499,49223001
150.079210,149.499000,-0.580210,00:02:29.499,49639066
151.081261,150.499000,-0.582261,00:02:30.499,50053470
152.088080,151.533000,-0.555080,00:02:31.533,50478276
153.093596,152.533000,-0.560596,00:02:32.533,50869964
154.096903,153.533000,-0.563903,00:02:33.533,51274155
155.108732,154.533000,-0.575732,00:02:34.533,51685610
156.114804,155.533000,-0.581804,00:02:35.533,52098890
157.131380,156.566000,-0.565380,00:02:36.566,52523268
158.147497,157.599000,-0.548497,00:02:37.599,52976941
159.163864,158.599000,-0.564864,00:02:38.599,53382203
160.165041,159.599000,-0.566041,00:02:39.599,53784275
161.170076,160.599000,-0.571076,00:02:40.599,54198252
162.176852,161.599000,-0.577852,00:02:41.599,54592759
163.192746,162.633000,-0.559746,00:02:42.633,55007991
164.195100,163.633000,-0.562100,00:02:43.633,55411521
165.205173,164.633000,-0.572173,00:02:44.633,55812290
166.208134,165.633000,-0.575134,00:02:45.633,56248477
167.212219,166.633000,-0.579219,00:02:46.633,56650463
168.228372,167.666000,-0.562372,00:02:47.666,57060746
169.229796,168.666000,-0.563796,00:02:48.666,57458131
170.235012,169.666000,-0.569012,00:02:49.666,57847935
171.242367,170.666000,-0.576367,00:02:50.666,58239505
172.255360,171.699000,-0.556360,00:02:51.699,58647815
173.258267,172.699000,-0.559267,00:02:52.699,59044998
174.271173,173.699000,-0.572173,00:02:53.699,59461332
175.272780,174.699000,-0.573780,00:02:54.699,59864137
176.286147,175.733000,-0.553147,00:02:55.733,60289351
177.301083,176.733000,-0.568083,00:02:56.733,60702397
178.317051,177.766000,-0.551051,00:02:57.766,61121982
179.318471,178.766000,-0.552471,00:02:58.766,61533489
180.327357,179.766000,-0.561357,00:02:59.766,61950064
181.334413,180.766000,-0.568413,00:03:00.766,62360310
182.350880,181.799000,-0.551880,00:03:01.799,62781486
183.352578,182.799000,-0.553578,00:03:02.799,63224633
184.362710,183.799000,-0.563710,00:03:03.799,63627763
185.367116,184.799000,-0.568116,00:03:04.799,64032924
186.374417,185.799000,-0.575417,00:03:05.799,64426619
187.378501,186.799000,-0.579501,00:03:06.799,64824786
188.383591,187.833000,-0.550591,00:03:07.833,65248674
189.389366,188.833000,-0.556366,00:03:08.833,65673585
190.396037,189.833000,-0.563037,00:03:09.833,66099055
191.399526,190.833000,-0.566526,00:03:10.833,66552452
192.403675,191.833000,-0.570675,00:03:11.833,66944639
193.408454,192.833000,-0.575454,00:03:12.833,67335068
194.423695,193.866000,-0.557695,00:03:13.866,67747707
195.431096,194.866000,-0.565096,00:03:14.866,68161466
196.444283,195.866000,-0.578283,00:03:15.866,68561701
197.449204,196.899000,-0.550204,00:03:16.899,68981824
198.454948,197.899000,-0.555948,00:03:17.899,69377049
199.465030,198.899000,-0.566030,00:03:18.899,69802083
200.469324,199.899000,-0.570324,00:03:19.899,70187524
201.477235,200.899000,-0.578235,00:03:20.899,70570373
202.485131,201.933000,-0.552131,00:03:21.933,70983360
203.495386,202.933000,-0.562386,00:03:22.933,71382909
204.502911,203.933000,-0.569911,00:03:23.933,71800905
205.512724,204.933000,-0.579724,00:03:24.933,72200298
206.513932,205.966000,-0.547932,00:03:25.966,72624534
207.521827,206.966000,-0.555827,00:03:26.966,73052010
208.527039,207.966000,-0.561039,00:03:27.966,73492369
209.529165,208.966000,-0.563165,00:03:28.966,73906010
210.534930,209.966000,-0.568930,00:03:29.966,74301660
211.542880,210.966000,-0.576880,00:03:30.966,74702715
212.558348,211.999000,-0.559348,00:03:31.999,75133027
213.565232,212.999000,-0.566232,00:03:32.999,75549244
214.568481,213.999000,-0.569481,00:03:33.999,75948061
215.573232,214.999000,-0.574232,00:03:34.999,76339318
216.582453,216.033000,-0.549453,00:03:36.033,76782669
217.597872,217.033000,-0.564872,00:03:37.033,77178656
218.610470,218.033000,-0.577470,00:03:38.033,77582620
219.614027,219.033000,-0.581027,00:03:39.033,77994589
220.630062,220.066000,-0.564062,00:03:40.066,78406335
221.643672,221.066000,-0.577672,00:03:41.066,78808564
222.656952,222.099000,-0.557952,00:03:42.099,79238225
223.658195,223.099000,-0.559195,00:03:43.099,79659532
224.672887,224.099000,-0.573887,00:03:44.099,80121826
225.679696,225.099000,-0.580696,00:03:45.099,80555440
226.694868,226.133000,-0.561868,00:03:46.133,81005222
227.710329,227.133000,-0.577329,00:03:47.133,81426631
228.725330,228.166000,-0.559330,00:03:48.166,81858504
229.737101,229.166000,-0.571101,00:03:49.166,82284242
230.742403,230.166000,-0.576403,00:03:50.166,82693127
231.743650,231.166000,-0.577650,00:03:51.166,83073080
232.749074,232.199000,-0.550074,00:03:52.199,83829922
233.751589,233.199000,-0.552589,00:03:53.199,84214387
234.757201,234.199000,-0.558201,00:03:54.199,84629397
235.759005,235.199000,-0.560005,00:03:55.199,85048503
236.769217,236.199000,-0.570217,00:03:56.199,85451998
237.784564,237.233000,-0.551564,00:03:57.233,85885691
238.799122,238.233000,-0.566122,00:03:58.233,86293778
239.801048,239.233000,-0.568048,00:03:59.233,86702933
240.816083,240.266000,-0.550083,00:04:00.266,87145510
241.820286,241.266000,-0.554286,00:04:01.266,87555508
242.835408,242.266000,-0.569408,00:04:02.266,87971632
243.848525,243.299000,-0.549525,00:04:03.299,88390519
244.863775,244.299000,-0.564775,00:04:04.299,88799658
245.865164,245.299000,-0.566164,00:04:05.299,89215272
246.879205,246.299000,-0.580205,00:04:06.299,89621549
247.893255,247.333000,-0.560255,00:04:07.333,90036008
248.905993,248.333000,-0.572993,00:04:08.333,90430164
249.907314,249.333000,-0.574314,00:04:09.333,90859578
250.908697,250.333000,-0.575697,00:04:10.333,91238221
251.924349,251.366000,-0.558349,00:04:11.366,91604161
252.928278,252.366000,-0.562278,00:04:12.366,91983343
253.932757,253.366000,-0.566757,00:04:13.366,92359931
254.948374,254.399000,-0.549374,00:04:14.399,92755004
255.952654,255.399000,-0.553654,00:04:15.399,93136823
256.953994,256.399000,-0.554994,00:04:16.399,93519439
257.957164,257.399000,-0.558164,00:04:17.399,93952379
258.960935,258.399000,-0.561935,00:04:18.399,94358253
259.976111,259.399000,-0.577111,00:04:19.399,94744974
260.990625,260.433000,-0.557625,00:04:20.433,95150807
261.995344,261.433000,-0.562344,00:04:21.433,95550466
262.998183,262.433000,-0.565183,00:04:22.433,95963951
264.012935,263.433000,-0.579935,00:04:23.433,96355431
265.016554,264.466000,-0.550554,00:04:24.466,96757583
266.031853,265.466000,-0.565853,00:04:25.466,97169173
267.035340,266.466000,-0.569340,00:04:26.466,97557849
268.039188,267.466000,-0.573188,00:04:27.466,97951216
269.041046,268.466000,-0.575046,00:04:28.466,98302232
270.045333,269.466000,-0.579333,00:04:29.466,98663126
271.048539,270.499000,-0.549539,00:04:30.499,99063892
272.050851,271.499000,-0.551851,00:04:31.499,99444039
273.051756,272.499000,-0.552756,00:04:32.499,99847200
274.053926,273.499000,-0.554926,00:04:33.499,100264554
275.067182,274.499000,-0.568182,00:04:34.499,100679857
276.081879,275.533000,-0.548879,00:04:35.533,101083666
277.096179,276.533000,-0.563179,00:04:36.533,101471458
278.097996,277.533000,-0.564996,00:04:37.533,101870890
279.112887,278.533000,-0.579887,00:04:38.533,102262668
280.128168,279.566000,-0.562168,00:04:39.566,102655938
281.141875,280.566000,-0.575875,00:04:40.566,103057160
282.158093,281.599000,-0.559093,00:04:41.599,103473206
283.171689,282.599000,-0.572689,00:04:42.599,103897532
284.172937,283.599000,-0.573937,00:04:43.599,104301100
285.185865,284.633000,-0.552865,00:04:44.633,104710085
286.200705,285.633000,-0.567705,00:04:45.633,105088927
287.211726,286.633000,-0.578726,00:04:46.633,105451904
288.226128,287.666000,-0.560128,00:04:47.666,105847544
289.240845,288.666000,-0.574845,00:04:48.666,106241931
290.256212,289.699000,-0.557212,00:04:49.699,106626309
291.268461,290.699000,-0.569461,00:04:50.699,107040712
292.281416,291.699000,-0.582416,00:04:51.699,107441754
293.293577,292.733000,-0.560577,00:04:52.733,107861609
294.303483,293.733000,-0.570483,00:04:53.733,108263767
295.316037,294.766000,-0.550037,00:04:54.766,108671105
296.330679,295.766000,-0.564679,00:04:55.766,109056939
297.346073,296.799000,-0.547073,00:04:56.799,109500262
298.361662,297.799000,-0.562662,00:04:57.799,109921238
299.377455,298.799000,-0.578455,00:04:58.799,110361419
300.378896,299.833000,-0.545896,00:04:59.833,110794160
301.391812,300.833000,-0.558812,00:05:00.833,111192523
302.407628,301.833000,-0.574628,00:05:01.833,111595264
303.422378,302.866000,-0.556378,00:05:02.866,112007143
304.425937,303.866000,-0.559937,00:05:03.866,112387078
305.427280,304.866000,-0.561280,00:05:04.866,112763555
306.437118,305.866000,-0.571118,00:05:05.866,113134733
307.449269,306.899000,-0.550269,00:05:06.899,113533727
308.462136,307.899000,-0.563136,00:05:07.899,113916110
309.476920,308.899000,-0.577920,00:05:08.899,114290327
310.490666,309.933000,-0.557666,00:05:09.933,114667755
311.503919,310.933000,-0.570919,00:05:10.933,115021514
312.519052,311.966000,-0.553052,00:05:11.966,115401934
313.534015,312.966000,-0.568015,00:05:12.966,115772710
314.549111,313.999000,-0.550111,00:05:13.999,116156300
315.565182,314.999000,-0.566182,00:05:14.999,116534004
316.567303,315.999000,-0.568303,00:05:15.999,116943093
317.569282,316.999000,-0.570282,00:05:16.999,117320395
318.572585,317.999000,-0.573585,00:05:17.999,117690561
319.588290,319.033000,-0.555290,00:05:19.033,118071879
320.605474,320.033000,-0.572474,00:05:20.033,118451278
321.607503,321.033000,-0.574503,00:05:21.033,118831015
322.613712,322.033000,-0.580712,00:05:22.033,119195468
323.615025,323.033000,-0.582025,00:05:23.033,119572580
324.630524,324.066000,-0.564524,00:05:24.066,119986297
325.632424,325.066000,-0.566424,00:05:25.066,120345725
326.635947,326.066000,-0.569947,00:05:26.066,120708882
327.641708,327.066000,-0.575708,00:05:27.066,121095536
328.647285,328.099000,-0.548285,00:05:28.099,121487856
329.662735,329.099000,-0.563735,00:05:29.099,121866374
330.675903,330.099000,-0.576903,00:05:30.099,122231026
331.690429,331.133000,-0.557429,00:05:31.133,122630904
332.693743,332.133000,-0.560743,00:05:32.133,123030210
333.699943,333.133000,-0.566943,00:05:33.133,123386209
334.708091,334.133000,-0.575091,00:05:34.133,123745711
335.717939,335.166000,-0.551939,00:05:35.166,124134584
336.721963,336.166000,-0.555963,00:05:36.166,124493187
337.726132,337.166000,-0.560132,00:05:37.166,124853808
338.740474,338.166000,-0.574474,00:05:38.166,125219605
339.742426,339.166000,-0.576426,00:05:39.166,125556927
340.748669,340.199000,-0.549669,00:05:40.199,125977810
341.755218,341.199000,-0.556218,00:05:41.199,126338847
342.759736,342.199000,-0.560736,00:05:42.199,126699100
343.760895,343.199000,-0.561895,00:05:43.199,127066854
344.777030,344.199000,-0.578030,00:05:44.199,127421429
345.792645,345.233000,-0.559645,00:05:45.233,127798829
346.808930,346.233000,-0.575930,00:05:46.233,128177283
347.822515,347.266000,-0.556515,00:05:47.266,128573009
348.823846,348.266000,-0.557846,00:05:48.266,128929906
349.839780,349.266000,-0.573780,00:05:49.266,129327245
350.853688,350.299000,-0.554688,00:05:50.299,129696009
351.855412,351.299000,-0.556412,00:05:51.299,130034503
352.869954,352.299000,-0.570954,00:05:52.299,130375839
353.884755,353.333000,-0.551755,00:05:53.333,130738034
354.885818,354.333000,-0.552818,00:05:54.333,131105289
355.898292,355.333000,-0.565292,00:05:55.333,131458175
356.899757,356.333000,-0.566757,00:05:56.333,131808977
357.912494,357.366000,-0.546494,00:05:57.366,132188711
358.926171,358.366000,-0.560171,00:05:58.366,132532751
359.937405,359.366000,-0.571405,00:05:59.366,132875116
360.947019,360.366000,-0.581019,00:06:00.366,133233603
361.959317,361.399000,-0.560317,00:06:01.399,133594847
362.974178,362.399000,-0.575178,00:06:02.399,133953847
363.988045,363.433000,-0.555045,00:06:03.433,134322266
364.989317,364.433000,-0.556317,00:06:04.433,134663655
366.003541,365.433000,-0.570541,00:06:05.433,135057827
367.016058,366.466000,-0.550058,00:06:06.466,135434830
368.030878,367.466000,-0.564878,00:06:07.466,135793745
369.044806,368.466000,-0.578806,00:06:08.466,136162461
370.058125,369.499000,-0.559125,00:06:09.499,136528725
371.059334,370.499000,-0.560334,00:06:10.499,136885758
372.060379,371.499000,-0.561379,00:06:11.499,137246427
373.072474,372.499000,-0.573474,00:06:12.499,137598658
374.087056,373.533000,-0.554056,00:06:13.533,137984476
375.089266,374.533000,-0.556266,00:06:14.533,138359458
376.090576,375.533000,-0.557576,00:06:15.533,138722573
377.102318,376.533000,-0.569318,00:06:16.533,139112745
378.113766,377.533000,-0.580766,00:06:17.533,139482239
379.115914,378.566000,-0.549914,00:06:18.566,139862369
380.131353,379.566000,-0.565353,00:06:19.566,140228847
381.147212,380.599000,-0.548212,00:06:20.599,140613401
382.163532,381.599000,-0.564532,00:06:21.599,140984901
383.179069,382.599000,-0.580069,00:06:22.599,141403466
384.194867,383.633000,-0.561867,00:06:23.633,141795508
385.208499,384.633000,-0.575499,00:06:24.633,142171382
386.213884,385.633000,-0.580884,00:06:25.633,142554945
387.218141,386.666000,-0.552141,00:06:26.666,142918943
388.222890,387.666000,-0.556890,00:06:27.666,143276230
389.228721,388.666000,-0.562721,00:06:28.666,143624222
390.230614,389.666000,-0.564614,00:06:29.666,144000409
391.232858,390.666000,-0.566858,00:06:30.666,144411192
392.237396,391.666000,-0.571396,00:06:31.666,144774355
393.252169,392.699000,-0.553169,00:06:32.699,145166580
394.259131,393.699000,-0.560131,00:06:33.699,145537404
395.264697,394.699000,-0.565697,00:06:34.699,145918867
396.269775,395.699000,-0.570775,00:06:35.699,146288939
397.273899,396.699000,-0.574899,00:06:36.699,146664774
398.275087,397.699000,-0.576087,00:06:37.699,147025988
399.290624,398.733000,-0.557624,00:06:38.733,147432553
400.300485,399.733000,-0.567485,00:06:39.733,147813922
401.305112,400.733000,-0.572112,00:06:40.733,148158195
402.318746,401.766000,-0.552746,00:06:41.766,148512940
403.321753,402.766000,-0.555753,00:06:42.766,148887236
404.328563,403.766000,-0.562563,00:06:43.766,149268501
405.337147,404.766000,-0.571147,00:06:44.766,149657573
406.342507,405.766000,-0.576507,00:06:45.766,150054790
407.352147,406.799000,-0.553147,00:06:46.799,150479710
408.368469,407.799000,-0.569469,00:06:47.799,150917112
409.380459,408.799000,-0.581459,00:06:48.799,151308390
410.385476,409.833000,-0.552476,00:06:49.833,151705552
411.387061,410.833000,-0.554061,00:06:50.833,152087781
412.395451,411.833000,-0.562451,00:06:51.833,152473073
413.401531,412.833000,-0.568531,00:06:52.833,152869952
414.411676,413.833000,-0.578676,00:06:53.833,153263704
415.418925,414.866000,-0.552925,00:06:54.866,153669983
416.424994,415.866000,-0.558994,00:06:55.866,154102131
417.435992,416.866000,-0.569992,00:06:56.866,154498713
418.439942,417.866000,-0.573942,00:06:57.866,154889129
419.446342,418.866000,-0.580342,00:06:58.866,155274535
420.461556,419.899000,-0.562556,00:06:59.899,155688892
421.465584,420.899000,-0.566584,00:07:00.899,156098859
422.470870,421.899000,-0.571870,00:07:01.899,156507807
423.480568,422.899000,-0.581568,00:07:02.899,156914941
424.482295,423.933000,-0.549295,00:07:03.933,157373336
425.486255,424.933000,-0.553255,00:07:04.933,157780102
426.501666,425.933000,-0.568666,00:07:05.933,158174382
427.508623,426.933000,-0.575623,00:07:06.933,158557205
428.521642,427.966000,-0.555642,00:07:07.966,158937254
429.536982,428.966000,-0.570982,00:07:08.966,159313144
430.546119,429.966000,-0.580119,00:07:09.966,159713875
431.548082,430.966000,-0.582082,00:07:10.966,160094077
432.563743,431.999000,-0.564743,00:07:11.999,160493376
433.577085,432.999000,-0.578085,00:07:12.999,160885444
434.578592,433.999000,-0.579592,00:07:13.999,161267989
435.592677,435.033000,-0.559677,00:07:15.033,161654817
436.608451,436.033000,-0.575451,00:07:16.033,162045771
437.611858,437.033000,-0.578858,00:07:17.033,162443836
438.627157,438.066000,-0.561157,00:07:18.066,162855822
439.642180,439.066000,-0.576180,00:07:19.066,163241881
440.655982,440.099000,-0.556982,00:07:20.099,163640779
441.670567,441.099000,-0.571567,00:07:21.099,164018515
442.686389,442.133000,-0.553389,00:07:22.133,164399317
443.689769,443.133000,-0.556769,00:07:23.133,164759694
444.701547,444.133000,-0.568547,00:07:24.133,165140048
445.715013,445.133000,-0.582013,00:07:25.133,165518029
446.726822,446.166000,-0.560822,00:07:26.166,165915530
447.736234,447.166000,-0.570234,00:07:27.166,166296576
448.750699,448.199000,-0.551699,00:07:28.199,166708302
449.763508,449.199000,-0.564508,00:07:29.199,167132413
450.777154,450.233000,-0.544154,00:07:30.233,167508971
451.790895,451.233000,-0.557895,00:07:31.233,167886200
452.804947,452.233000,-0.571947,00:07:32.233,168247099
453.818383,453.266000,-0.552383,00:07:33.266,168635619
454.831973,454.266000,-0.565973,00:07:34.266,169015688
455.844992,455.266000,-0.578992,00:07:35.266,169375621
456.847213,456.266000,-0.581213,00:07:36.266,169749586
457.858385,457.299000,-0.559385,00:07:37.299,170189950
458.870280,458.299000,-0.571280,00:07:38.299,170581261
459.883494,459.333000,-0.550494,00:07:39.333,170986769
460.896908,460.333000,-0.563908,00:07:40.333,171370049
461.898555,461.333000,-0.565555,00:07:41.333,171748134
462.903798,462.333000,-0.570798,00:07:42.333,172130462
463.919229,463.366000,-0.553229,00:07:43.366,172520833
464.935354,464.366000,-0.569354,00:07:44.366,172905015
465.940265,465.366000,-0.574265,00:07:45.366,173326953
466.956409,466.399000,-0.557409,00:07:46.399,173734226
467.960194,467.399000,-0.561194,00:07:47.399,174125820
468.964309,468.399000,-0.565309,00:07:48.399,174524175
469.969590,469.399000,-0.570590,00:07:49.399,174915916
470.973684,470.399000,-0.574684,00:07:50.399,175304650
471.979780,471.399000,-0.580780,00:07:51.399,175709284
472.986843,472.433000,-0.553843,00:07:52.433,176105519
473.993765,473.433000,-0.560765,00:07:53.433,176493612
475.003579,474.433000,-0.570579,00:07:54.433,176929262
476.010723,475.433000,-0.577723,00:07:55.433,177322244
477.014004,476.433000,-0.581004,00:07:56.433,177727269
478.019702,477.466000,-0.553702,00:07:57.466,178142073
479.023797,478.466000,-0.557797,00:07:58.466,178538342
480.028593,479.466000,-0.562593,00:07:59.466,178947825
481.036121,480.466000,-0.570121,00:08:00.466,179362099
482.045422,481.466000,-0.579422,00:08:01.466,179766062
483.053839,482.499000,-0.554839,00:08:02.499,180222973
484.060672,483.499000,-0.561672,00:08:03.499,180635511
485.067670,484.499000,-0.568670,00:08:04.499,181052377
486.073908,485.499000,-0.574908,00:08:05.499,181481304
487.081699,486.499000,-0.582699,00:08:06.499,181907279
488.089856,487.533000,-0.556856,00:08:07.533,182340667
489.095341,488.533000,-0.562341,00:08:08.533,182738574
490.096508,489.533000,-0.563508,00:08:09.533,183131318
491.099465,490.533000,-0.566465,00:08:10.533,183539629
492.104930,491.533000,-0.571930,00:08:11.533,183903764
493.112863,492.533000,-0.579863,00:08:12.533,184281654
494.118267,493.566000,-0.552267,00:08:13.566,184659167
495.124928,494.566000,-0.558928,00:08:14.566,185035242
496.131901,495.566000,-0.565901,00:08:15.566,185434183
497.136173,496.566000,-0.570173,00:08:16.566,185822663
498.140237,497.566000,-0.574237,00:08:17.566,186208936
499.155353,498.599000,-0.556353,00:08:18.599,186659503
500.161542,499.599000,-0.562542,00:08:19.599,187064288
501.167980,500.599000,-0.568980,00:08:20.599,187476320
502.171784,501.599000,-0.572784,00:08:21.599,187871552
