time_s,scheduled_time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,valid
3.100526,3.092258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.147411,3.142258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.194411,3.192258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.243301,3.242258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.306653,3.292258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.354331,3.342258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.401999,3.392258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.448456,3.442258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.495442,3.492258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.558135,3.542258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.605577,3.592258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.652690,3.642258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.700905,3.692258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.747478,3.742258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.794594,3.792258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.857490,3.842258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.904497,3.892258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.953467,3.942258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
3.999788,3.992258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.046444,4.042258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.093707,4.092258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.156291,4.142258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
